PLAYER_WYID,FIRSTNAME,LASTNAME,ROLECODE3,BIRTHDATE,SEASONNAME,SEASON_WYID,COMPETITIONNAME,COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,MATCHES,MATCHESINSTART,MATCHESSUBSTITUTED,MATCHESCOMINGOFF,MINUTESONFIELD,MINUTESTAGGED,GOALS,ASSISTS,SHOTS,HEADSHOTS,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,PENALTIES,LINKUPPLAYS,DUELS,DUELSWON,DEFENSIVEDUELS,DEFENSIVEDUELSWON,OFFENSIVEDUELS,OFFENSIVEDUELSWON,AERIALDUELS,AERIALDUELSWON,FOULS,PASSES,SUCCESSFULPASSES,SMARTPASSES,SUCCESSFULSMARTPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,CROSSES,SUCCESSFULCROSSES,FORWARDPASSES,SUCCESSFULFORWARDPASSES,BACKPASSES,SUCCESSFULBACKPASSES,THROUGHPASSES,SUCCESSFULTHROUGHPASSES,KEYPASSES,SUCCESSFULKEYPASSES,VERTICALPASSES,SUCCESSFULVERTICALPASSES,LONGPASSES,SUCCESSFULLONGPASSES,DRIBBLES,SUCCESSFULDRIBBLES,INTERCEPTIONS,DEFENSIVEACTIONS,SUCCESSFULDEFENSIVEACTION,ATTACKINGACTIONS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,FREEKICKSONTARGET,DIRECTFREEKICKS,DIRECTFREEKICKSONTARGET,CORNERS,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS,ACCELERATIONS,PRESSINGDUELS,PRESSINGDUELSWON,LOOSEBALLDUELS,LOOSEBALLDUELSWON,MISSEDBALLS,SHOTASSISTS,SHOTONTARGETASSISTS,RECOVERIES,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,SHOTSBLOCKED,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,DRIBBLESAGAINST,DRIBBLESAGAINSTWON,GOALKICKSSHORT,GOALKICKSLONG,SHOTSONTARGET,SUCCESSFULPROGRESSIVEPASSES,SUCCESSFULSLIDINGTACKLES,SUCCESSFULGOALKICKS,FIELDAERIALDUELS,FIELDAERIALDUELSWON,GKCLEANSHEETS,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKSUCCESSFULEXITS,GKAERIALDUELS,GKAERIALDUELSWON,GKSAVES,NEWDUELSWON,NEWDEFENSIVEDUELSWON,NEWOFFENSIVEDUELSWON,NEWSUCCESSFULDRIBBLES,LATERALPASSES,SUCCESSFULLATERALPASSES
748624,Emmanuel ,Delmas Yaby Aby,DEF,2007-10-18,2025/2026,191620,1st Division,328,191620,748624,8,1,1,7,216,216,1,0,7,2,0,0,0,0,1,67,26,11,2,33,16,11,4,4,37,32,0,0,4,4,2,0,5,5,14,13,0,0,0,0,8,8,0,0,9,8,3,14,10,18,5,0,0,0,0,0,0,1,1,4,0,12,4,0,0,0,7,3,1,15,1,0,0.93,0,0,23,11,6,3,1,0,0,0,1,4,1,0,0,1,0,0,0,2,3,0,0,11,4,0,0,0,0,0,0,0,0,24,7,9,3,8,8
760367,Mats,Pedersen,MID,2005-04-27,2025/2026,191620,1st Division,328,191620,760367,1,0,0,1,6,6,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.05,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534982,Andres,Jasson,FWD,2002-01-17,2025/2026,191620,1st Division,328,191620,534982,16,9,5,7,1006,1006,0,2,20,0,1,0,0,0,1,261,102,88,8,127,77,20,6,11,631,571,2,0,69,54,11,4,128,101,172,166,7,5,3,3,218,205,25,16,31,23,39,130,89,64,27,2,0,1,0,5,0,1,2,5,0,26,11,2,9,3,96,45,7,97,40,3,1.33,1.38,0,474,21,27,1,11,1,0,6,41,57,51,3,0,28,7,0,0,5,41,1,0,20,6,0,0,0,0,0,0,0,0,130,47,66,18,218,205
771241,Ásgeir Galdur,Gudmundsson,FWD,2006-04-14,2025/2026,191620,1st Division,328,191620,771241,1,0,0,1,20,20,0,0,0,0,0,0,0,0,0,5,3,0,0,2,2,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1
620821,Zamir,Aliji,MID,2004-02-08,2025/2026,191620,1st Division,328,191620,620821,5,1,1,4,195,195,1,0,4,0,2,0,0,0,0,48,11,15,3,19,4,6,2,6,64,47,0,0,6,1,7,3,14,7,9,9,1,0,0,0,31,24,5,2,2,1,4,22,16,13,6,0,0,0,0,0,0,0,1,1,0,8,2,0,0,0,12,10,0,26,5,1,0.51,0,0,49,6,0,0,0,0,0,0,3,8,8,3,0,4,2,0,0,2,7,2,0,6,2,0,0,0,0,0,0,0,0,16,9,3,1,31,24
519681,Casper,Jørgensen,MID,2002-08-20,2025/2026,191620,1st Division,328,191620,519681,17,14,9,3,1290,1290,0,2,16,0,3,0,0,0,10,217,71,76,11,87,44,28,5,15,535,450,5,3,63,37,23,11,132,90,144,138,5,3,5,5,169,144,40,28,26,21,44,130,95,70,33,6,4,1,0,35,0,9,2,15,0,26,11,7,24,5,65,28,4,124,43,4,0.65,2.69,0,427,18,19,0,15,2,2,4,15,72,38,10,0,23,9,0,0,6,53,4,0,28,5,0,0,0,0,0,0,0,0,89,41,32,13,169,144
56083,Jonas,Thorsen,MID,1990-04-19,2025/2026,191620,1st Division,328,191620,56083,2,0,0,2,19,19,0,0,3,2,0,0,0,0,0,9,8,0,0,2,2,7,6,0,11,10,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,0,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,1,0,0.27,0,0,6,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,7,6,0,0,0,0,0,0,0,0,7,0,1,0,4,4
926845,Casper,Risbjerg Andreasen,MID,2007-04-04,2025/2026,191620,1st Division,328,191620,926845,1,0,0,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515498,Nikolai,Baden Frederiksen,FWD,2000-05-18,2025/2026,191620,1st Division,328,191620,515498,2,0,0,2,45,45,0,0,2,0,1,0,0,0,0,9,2,0,0,4,2,3,0,2,8,6,0,0,0,0,1,1,0,0,2,2,0,0,0,0,4,3,0,0,2,1,0,0,0,5,1,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,3,3,0,6,2,0,0.17,0.03,0,5,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3
449367,Oliver,Sparre Klitten,MID,2000-05-01,2025/2026,191620,1st Division,328,191620,449367,18,18,1,0,1726,1726,3,0,37,2,0,0,0,0,8,239,85,89,17,87,50,30,7,13,566,443,0,0,75,46,29,12,152,90,144,140,2,1,5,5,130,101,37,12,32,25,45,136,101,98,42,0,0,0,0,0,0,4,1,19,0,33,11,17,6,5,94,37,12,181,61,12,3.15,0.83,0,426,63,17,1,10,2,0,4,17,93,51,2,0,25,12,0,0,16,64,0,0,30,7,0,0,0,0,0,0,0,0,109,54,37,14,130,101
679398,Mustafa,Salah,MID,2006-02-23,2025/2026,191620,1st Division,328,191620,679398,7,3,3,4,263,263,0,1,5,0,0,0,0,0,2,59,15,20,3,21,9,13,2,4,54,37,0,0,7,4,2,2,19,13,11,8,0,0,2,2,13,9,7,1,7,5,4,25,14,14,7,0,0,0,0,0,0,0,4,12,0,5,1,1,4,2,8,6,1,35,6,1,0.17,0.15,0,36,5,5,0,0,0,1,0,2,7,5,1,0,7,0,0,0,1,5,0,0,13,2,0,0,0,0,0,0,0,0,18,9,6,4,13,9
331196,Frederik,Lindbøg Børsting,MID,1995-02-13,2025/2026,191620,1st Division,328,191620,331196,13,8,4,5,817,817,0,0,2,0,5,0,0,0,4,121,41,45,8,41,19,10,4,11,376,294,1,0,53,35,28,9,122,78,73,71,4,1,7,7,114,96,31,12,9,4,32,81,61,40,12,0,0,0,0,0,0,2,1,3,0,25,10,8,12,7,59,23,4,95,35,5,0.23,1.05,0,291,11,10,2,18,0,1,1,12,61,26,4,0,11,4,0,0,0,44,2,0,10,4,0,0,0,0,0,0,0,0,53,25,14,3,114,96
449686,Marcus,De Claville Berthelsen,FWD,1998-07-30,2025/2026,191620,1st Division,328,191620,449686,18,7,5,11,791,791,2,1,14,0,0,0,0,1,0,131,50,58,11,45,27,15,9,1,548,488,0,0,71,49,27,14,140,103,99,96,9,2,8,8,232,220,58,34,13,10,21,80,56,54,27,17,4,5,0,15,1,0,1,1,0,13,3,2,13,8,68,28,5,77,25,5,1,1.24,0,455,6,25,0,9,1,1,0,1,70,37,1,0,17,1,0,0,4,59,1,0,15,9,0,0,0,0,0,0,0,0,66,34,20,9,232,220
659984,Adam,Ahmad,FWD,2003-06-25,2025/2026,191620,1st Division,328,191620,659984,18,11,10,7,1023,1023,2,1,18,0,4,0,0,0,13,248,78,67,7,157,68,9,1,6,348,279,5,2,27,19,24,9,78,56,89,84,9,2,12,11,110,88,13,6,50,38,23,90,64,97,43,1,0,0,0,4,0,9,5,38,0,15,2,10,17,12,36,24,6,147,46,5,2.12,1.3,0,284,38,42,4,4,1,0,1,21,49,19,0,0,20,9,0,0,6,41,0,0,9,1,0,0,0,0,0,0,0,0,102,41,58,26,110,88
624706,Oscar,Meedom,FWD,2005-08-16,2025/2026,191620,1st Division,328,191620,624706,5,0,0,5,80,80,0,0,0,0,0,0,0,0,1,34,11,9,1,11,7,9,2,4,22,16,0,0,2,1,3,0,2,1,10,8,0,0,0,0,4,2,0,0,3,2,1,10,3,6,2,0,0,0,0,0,0,0,1,3,0,5,1,0,1,0,3,2,1,15,5,1,0,0.08,0,14,2,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,10,2,5,2,4,2
